Date,Ticker,Open,High,Low,Close,Volume,Sector
2022-04-25,XOM,88.09,89.91,86.57,88.39,30449671,Energy
2022-04-26,XOM,88.02,88.55,87.46,87.99,29506792,Energy
2022-04-27,XOM,86.24,88.13,84.59,86.47,17617368,Energy
2022-04-28,XOM,86.88,88.66,85.5,87.28,22872680,Energy
2022-04-29,XOM,88.9,90.41,87.34,88.85,18295404,Energy
2022-05-02,XOM,89.53,90.63,88.05,89.15,24905079,Energy
2022-05-03,XOM,88.74,90.3,87.34,88.89,18302650,Energy
2022-05-04,XOM,86.12,86.88,85.33,86.09,19715390,Energy
2022-05-05,XOM,87.19,88.33,85.87,87.01,26709696,Energy
2022-05-06,XOM,87.73,88.39,86.86,87.51,25759397,Energy
2022-05-09,XOM,86.35,87.18,85.9,86.73,25352242,Energy
2022-05-10,XOM,87.06,88.31,86.12,87.37,16083707,Energy
2022-05-11,XOM,85.4,86.03,84.38,85.01,26604510,Energy
2022-05-12,XOM,87.02,88.14,85.52,86.64,24934300,Energy
2022-05-13,XOM,88.3,89.9,86.9,88.49,24470320,Energy
2022-05-16,XOM,86.54,87.24,85.92,86.62,15911901,Energy
2022-05-17,XOM,86.33,87.42,85.62,86.7,21371793,Energy
2022-05-18,XOM,83.3,84.87,81.83,83.4,28207250,Energy
2022-05-19,XOM,82.4,83.62,81.17,82.39,19048132,Energy
2022-05-20,XOM,83.08,85.02,81.52,83.45,26009260,Energy
2022-05-23,XOM,84.77,86.03,83.56,84.82,19100942,Energy
2022-05-24,XOM,84.94,85.91,83.65,84.62,28286198,Energy
2022-05-25,XOM,87.01,88.85,85.35,87.18,21361404,Energy
2022-05-26,XOM,89.67,90.14,88.8,89.27,20472607,Energy
2022-05-27,XOM,88.94,89.92,87.6,88.58,23509615,Energy
2022-05-30,XOM,88.7,90.19,87.5,88.99,23079364,Energy
2022-05-31,XOM,88.48,90.14,86.77,88.43,19328792,Energy
2022-06-01,XOM,86.25,86.86,85.78,86.39,24217900,Energy
2022-06-02,XOM,85.97,86.45,85.4,85.88,23460572,Energy
2022-06-03,XOM,83.79,85.6,82.39,84.19,27425049,Energy
2022-06-06,XOM,85.56,86.77,84.46,85.67,30266897,Energy
2022-06-07,XOM,84.08,84.7,83.43,84.05,20343114,Energy
2022-06-08,XOM,82.78,83.85,81.67,82.74,16777503,Energy
2022-06-09,XOM,82.1,83.32,80.77,81.99,27249796,Energy
2022-06-10,XOM,79.91,80.58,79.4,80.07,25411703,Energy
2022-06-13,XOM,81.63,82.21,80.92,81.49,16309011,Energy
2022-06-14,XOM,81.51,82.33,80.42,81.23,27324085,Energy
2022-06-15,XOM,82.66,83.87,81.14,82.35,26322750,Energy
2022-06-16,XOM,81.59,82.63,80.16,81.2,26100783,Energy
2022-06-17,XOM,83.13,84.38,81.96,83.21,29297152,Energy
2022-06-20,XOM,81.8,82.98,81.03,82.2,18429804,Energy
2022-06-21,XOM,85.56,86.29,84.99,85.72,28118531,Energy
2022-06-22,XOM,87.56,89.15,86.27,87.85,27547854,Energy
2022-06-23,XOM,84.4,85.46,83.33,84.39,20976527,Energy
2022-06-24,XOM,85.25,86.94,83.72,85.41,16849752,Energy
2022-06-27,XOM,89.15,90.0,88.11,88.96,25526761,Energy
2022-06-28,XOM,91.36,92.44,90.65,91.72,25577332,Energy
2022-06-29,XOM,90.99,92.49,89.61,91.11,28379141,Energy
2022-06-30,XOM,91.71,93.79,89.91,91.98,24286858,Energy
2022-07-01,XOM,91.66,92.13,91.01,91.47,21779944,Energy
2022-07-04,XOM,89.82,90.53,88.88,89.59,27883991,Energy
2022-07-05,XOM,88.67,89.67,88.08,89.08,20544808,Energy
2022-07-06,XOM,88.37,89.64,86.84,88.11,23809362,Energy
2022-07-07,XOM,89.6,90.83,88.11,89.33,23544187,Energy
2022-07-08,XOM,89.82,91.09,88.54,89.81,28959056,Energy
2022-07-11,XOM,91.77,92.77,90.99,91.99,17370606,Energy
2022-07-12,XOM,91.95,93.62,90.36,92.03,20757566,Energy
2022-07-13,XOM,95.43,97.31,93.15,95.02,30368610,Energy
2022-07-14,XOM,96.04,96.73,94.99,95.67,20462127,Energy
2022-07-15,XOM,99.38,100.01,98.86,99.49,23241623,Energy
2022-07-18,XOM,99.05,99.71,98.35,99.01,28019739,Energy
2022-07-19,XOM,100.95,102.18,99.87,101.1,20617680,Energy
2022-07-20,XOM,99.43,101.76,97.56,99.88,22254172,Energy
2022-07-21,XOM,99.5,100.39,98.22,99.11,16879204,Energy
2022-07-22,XOM,98.94,100.14,97.83,99.03,29081274,Energy
2022-07-25,XOM,100.24,101.07,99.27,100.09,17469854,Energy
2022-07-26,XOM,97.22,99.1,95.25,97.13,25044353,Energy
2022-07-27,XOM,96.78,98.05,95.67,96.93,18675217,Energy
2022-07-28,XOM,94.13,95.45,92.38,93.7,20940780,Energy
2022-07-29,XOM,93.11,95.15,91.41,93.44,29816340,Energy
2022-08-01,XOM,92.49,93.55,91.54,92.6,22527770,Energy
2022-08-02,XOM,90.84,92.27,89.21,90.64,22785664,Energy
2022-08-03,XOM,91.19,92.8,90.02,91.62,20086169,Energy
2022-08-04,XOM,95.55,96.52,94.52,95.49,23997816,Energy
2022-08-05,XOM,94.85,96.33,93.16,94.64,19022245,Energy
2022-08-08,XOM,92.82,94.81,91.28,93.27,26428893,Energy
2022-08-09,XOM,91.34,91.94,90.53,91.13,23517618,Energy
2022-08-10,XOM,90.6,91.65,89.38,90.43,15960110,Energy
2022-08-11,XOM,92.46,93.23,91.58,92.35,28447117,Energy
2022-08-12,XOM,92.0,93.21,91.01,92.22,23388541,Energy
2022-08-15,XOM,91.26,92.64,89.95,91.33,28901344,Energy
2022-08-16,XOM,88.76,90.32,87.62,89.17,18835030,Energy
2022-08-17,XOM,88.48,89.52,87.27,88.31,18784184,Energy
2022-08-18,XOM,89.34,91.26,87.59,89.5,23600195,Energy
2022-08-19,XOM,88.02,88.49,87.22,87.68,27548053,Energy
2022-08-22,XOM,86.45,87.14,85.4,86.08,20263932,Energy
2022-08-23,XOM,84.33,85.63,82.77,84.06,26810082,Energy
2022-08-24,XOM,86.32,87.94,84.4,86.01,30717017,Energy
2022-08-25,XOM,87.73,88.58,87.05,87.9,25197878,Energy
2022-08-26,XOM,87.36,88.76,85.93,87.33,16538496,Energy
2022-08-29,XOM,85.28,86.78,83.39,84.89,21644959,Energy
2022-08-30,XOM,83.75,84.85,83.05,84.15,19054405,Energy
2022-08-31,XOM,83.47,84.76,81.84,83.13,16840101,Energy
2022-09-01,XOM,85.35,86.49,84.05,85.18,19656264,Energy
2022-09-02,XOM,86.4,87.57,85.04,86.21,28300876,Energy
2022-09-05,XOM,87.35,88.38,86.1,87.13,20047457,Energy
2022-09-06,XOM,87.51,88.5,86.79,87.78,20926640,Energy
2022-09-07,XOM,87.47,88.15,86.99,87.66,25444231,Energy
2022-09-08,XOM,83.61,85.21,82.38,83.97,19826200,Energy
2022-09-09,XOM,82.31,83.58,81.2,82.46,21837015,Energy
2022-09-12,XOM,83.37,85.09,82.06,83.78,19656460,Energy
2022-09-13,XOM,85.15,86.08,84.54,85.47,30169219,Energy
2022-09-14,XOM,84.69,85.59,83.77,84.67,26700857,Energy
2022-09-15,XOM,85.3,86.01,84.81,85.52,28215075,Energy
2022-09-16,XOM,83.64,85.25,82.14,83.75,21172868,Energy
2022-09-19,XOM,84.21,85.76,82.83,84.38,17203248,Energy
2022-09-20,XOM,83.79,84.62,83.05,83.88,16203952,Energy
2022-09-21,XOM,86.79,87.85,85.53,86.58,23311675,Energy
2022-09-22,XOM,85.07,85.64,84.55,85.12,26317130,Energy
2022-09-23,XOM,84.84,85.72,84.34,85.22,21107261,Energy
2022-09-26,XOM,83.49,84.15,82.47,83.13,24352691,Energy
2022-09-27,XOM,84.0,84.78,83.05,83.83,21173907,Energy
2022-09-28,XOM,82.12,82.91,81.55,82.34,25298308,Energy
2022-09-29,XOM,81.85,82.51,81.38,82.04,18607996,Energy
2022-09-30,XOM,81.54,82.19,80.74,81.39,28117580,Energy
2022-10-03,XOM,84.11,85.43,82.67,83.99,29513357,Energy
2022-10-04,XOM,84.0,84.78,83.51,84.28,21781865,Energy
2022-10-05,XOM,83.42,84.37,82.54,83.49,18579405,Energy
2022-10-06,XOM,86.39,87.02,85.75,86.38,29692008,Energy
2022-10-07,XOM,85.71,87.04,84.78,86.1,26274977,Energy
2022-10-10,XOM,86.94,87.98,86.13,87.16,20393573,Energy
2022-10-11,XOM,86.46,87.83,84.82,86.19,24456063,Energy
2022-10-12,XOM,86.63,87.64,85.78,86.79,17314348,Energy
2022-10-13,XOM,86.23,87.87,84.47,86.11,15815409,Energy
2022-10-14,XOM,85.22,86.54,83.95,85.27,30377392,Energy
2022-10-17,XOM,88.23,90.05,86.7,88.52,26489711,Energy
2022-10-18,XOM,90.76,92.16,89.65,91.04,26160594,Energy
2022-10-19,XOM,94.8,96.51,93.55,95.25,25357454,Energy
2022-10-20,XOM,95.8,97.54,94.41,96.14,20774410,Energy
2022-10-21,XOM,99.76,101.5,98.38,100.12,28531940,Energy
2022-10-24,XOM,99.18,100.12,98.64,99.58,17188046,Energy
2022-10-25,XOM,99.4,100.68,98.0,99.28,21617608,Energy
2022-10-26,XOM,100.9,101.84,99.65,100.59,16451604,Energy
2022-10-27,XOM,101.42,102.83,100.49,101.89,15613908,Energy
2022-10-28,XOM,100.58,101.93,99.54,100.89,19532834,Energy
2022-10-31,XOM,100.0,102.08,98.27,100.34,27415593,Energy
2022-11-01,XOM,101.33,103.05,99.8,101.51,23816964,Energy
2022-11-02,XOM,100.02,101.56,98.85,100.39,29370653,Energy
2022-11-03,XOM,99.02,100.36,97.3,98.64,28086928,Energy
2022-11-04,XOM,97.79,98.69,97.18,98.08,17637021,Energy
2022-11-07,XOM,98.16,99.87,96.1,97.81,23530761,Energy
2022-11-08,XOM,95.44,96.42,94.81,95.79,27928651,Energy
2022-11-09,XOM,94.76,96.85,92.97,95.05,15571518,Energy
2022-11-10,XOM,96.16,97.57,95.2,96.61,28150813,Energy
2022-11-11,XOM,96.62,97.82,95.29,96.48,21736867,Energy
2022-11-14,XOM,94.3,95.52,93.34,94.56,27266201,Energy
2022-11-15,XOM,92.54,94.1,91.11,92.67,20345188,Energy
2022-11-16,XOM,94.54,95.43,94.07,94.95,24998135,Energy
2022-11-17,XOM,96.97,98.26,95.74,97.03,28143534,Energy
2022-11-18,XOM,97.32,98.65,96.1,97.43,17883347,Energy
2022-11-21,XOM,98.95,100.66,97.16,98.87,16823883,Energy
2022-11-22,XOM,99.41,100.95,97.95,99.48,27895347,Energy
2022-11-23,XOM,100.43,102.32,98.45,100.33,26666837,Energy
2022-11-24,XOM,95.67,96.23,95.05,95.61,27032235,Energy
2022-11-25,XOM,94.5,95.68,93.23,94.41,29243802,Energy
2022-11-28,XOM,97.1,98.27,96.33,97.49,26035911,Energy
2022-11-29,XOM,98.35,100.06,96.31,98.01,25281325,Energy
2022-11-30,XOM,97.95,99.66,96.04,97.75,16745604,Energy
2022-12-01,XOM,97.6,99.52,96.0,97.91,19043783,Energy
2022-12-02,XOM,93.99,95.19,92.96,94.16,20353436,Energy
2022-12-05,XOM,92.41,93.3,91.71,92.6,15702803,Energy
2022-12-06,XOM,90.07,91.16,88.74,89.83,28678609,Energy
2022-12-07,XOM,87.83,89.42,86.31,87.9,26648567,Energy
2022-12-08,XOM,86.14,87.33,85.34,86.52,25809961,Energy
2022-12-09,XOM,87.21,88.49,85.67,86.95,24888035,Energy
2022-12-12,XOM,86.01,86.64,85.08,85.71,25059692,Energy
2022-12-13,XOM,84.18,85.62,82.51,83.95,19987113,Energy
2022-12-14,XOM,85.26,86.06,84.74,85.54,16830079,Energy
2022-12-15,XOM,84.94,85.71,84.21,84.97,29364883,Energy
2022-12-16,XOM,85.64,87.19,83.91,85.45,15771330,Energy
2022-12-19,XOM,88.14,89.03,87.09,87.98,17387045,Energy
2022-12-20,XOM,89.6,91.12,87.71,89.23,20853208,Energy
2022-12-21,XOM,88.09,89.78,86.72,88.4,26038573,Energy
2022-12-22,XOM,86.67,87.43,86.21,86.97,26332174,Energy
2022-12-23,XOM,88.18,89.56,86.68,88.06,22751405,Energy
2022-12-26,XOM,90.39,91.76,88.78,90.14,30283817,Energy
2022-12-27,XOM,94.47,96.2,92.46,94.19,26099265,Energy
2022-12-28,XOM,95.32,96.98,94.02,95.68,17949575,Energy
2022-12-29,XOM,96.07,97.73,94.12,95.78,24862667,Energy
2022-12-30,XOM,98.5,100.12,97.36,98.97,20438524,Energy
2023-01-02,XOM,99.44,100.57,98.32,99.45,29711598,Energy
2023-01-03,XOM,98.97,99.63,98.29,98.95,21066003,Energy
2023-01-04,XOM,100.03,102.02,97.69,99.67,22157302,Energy
2023-01-05,XOM,97.42,99.37,95.46,97.41,17973614,Energy
2023-01-06,XOM,95.37,96.91,94.1,95.63,25199217,Energy
2023-01-09,XOM,98.28,100.15,96.13,98.0,19606720,Energy
2023-01-10,XOM,97.92,99.27,96.99,98.34,19802364,Energy
2023-01-11,XOM,100.11,100.75,99.47,100.11,26308545,Energy
2023-01-12,XOM,98.02,100.05,96.43,98.45,20635320,Energy
2023-01-13,XOM,97.45,98.75,96.54,97.84,20982058,Energy
2023-01-16,XOM,97.07,97.99,96.02,96.94,29002861,Energy
2023-01-17,XOM,95.62,96.75,94.25,95.38,17648559,Energy
2023-01-18,XOM,92.9,94.94,91.19,93.22,18358358,Energy
2023-01-19,XOM,91.39,92.16,90.79,91.56,23907120,Energy
2023-01-20,XOM,93.12,94.97,91.01,92.85,21258711,Energy
2023-01-23,XOM,92.96,94.23,91.58,92.85,28069999,Energy
2023-01-24,XOM,93.14,94.63,91.59,93.08,25705418,Energy
2023-01-25,XOM,90.38,92.18,88.92,90.71,18487014,Energy
2023-01-26,XOM,88.27,89.62,86.61,87.96,21702639,Energy
2023-01-27,XOM,86.04,87.98,84.35,86.28,21817168,Energy
2023-01-30,XOM,84.84,85.75,83.58,84.48,19794829,Energy
2023-01-31,XOM,87.13,88.45,86.08,87.4,23427500,Energy
2023-02-01,XOM,86.34,88.06,84.8,86.51,27886197,Energy
2023-02-02,XOM,83.61,85.54,82.05,83.97,27048937,Energy
2023-02-03,XOM,85.69,86.73,84.93,85.97,24657284,Energy
2023-02-06,XOM,85.03,86.45,83.7,85.12,16003275,Energy
2023-02-07,XOM,85.29,86.88,83.5,85.09,19583668,Energy
2023-02-08,XOM,85.82,87.3,84.75,86.23,20624954,Energy
2023-02-09,XOM,83.84,84.92,82.75,83.83,18606047,Energy
2023-02-10,XOM,84.16,85.73,82.76,84.33,24338314,Energy
2023-02-13,XOM,84.57,85.4,83.8,84.63,18595725,Energy
2023-02-14,XOM,85.13,86.42,83.9,85.19,15648206,Energy
2023-02-15,XOM,84.37,84.85,83.91,84.39,18221678,Energy
2023-02-16,XOM,83.3,84.53,82.15,83.38,25478065,Energy
2023-02-17,XOM,86.35,88.02,84.67,86.33,27525630,Energy
2023-02-20,XOM,87.35,88.77,85.56,86.98,18695875,Energy
2023-02-21,XOM,85.67,87.16,83.83,85.32,21448549,Energy
2023-02-22,XOM,85.5,86.33,84.29,85.12,25065545,Energy
2023-02-23,XOM,86.07,86.99,84.9,85.82,20088898,Energy
2023-02-24,XOM,83.95,84.59,83.27,83.91,24119665,Energy
2023-02-27,XOM,85.96,87.5,84.47,86.0,27944632,Energy
2023-02-28,XOM,87.6,88.45,86.68,87.53,18610480,Energy
2023-03-01,XOM,88.29,89.24,87.03,87.98,18726218,Energy
2023-03-02,XOM,82.85,84.45,81.43,83.03,15931141,Energy
2023-03-03,XOM,81.85,82.39,81.11,81.65,19435892,Energy
2023-03-06,XOM,84.77,86.03,83.35,84.6,20714824,Energy
2023-03-07,XOM,83.85,84.95,82.83,83.93,29989174,Energy
2023-03-08,XOM,84.84,85.94,84.01,85.11,21030129,Energy
2023-03-09,XOM,86.32,87.62,84.85,86.15,29630482,Energy
2023-03-10,XOM,82.63,84.32,81.12,82.81,22409514,Energy
2023-03-13,XOM,86.38,87.78,84.63,86.02,20592341,Energy
2023-03-14,XOM,87.61,88.63,86.24,87.26,20920651,Energy
2023-03-15,XOM,86.48,87.54,85.08,86.13,27754545,Energy
2023-03-16,XOM,86.54,87.44,85.79,86.69,20835564,Energy
2023-03-17,XOM,86.69,88.31,84.65,86.26,27319666,Energy
2023-03-20,XOM,86.19,87.67,85.13,86.61,26141316,Energy
2023-03-21,XOM,87.94,88.89,86.87,87.82,24743087,Energy
2023-03-22,XOM,88.18,89.26,86.72,87.79,15756453,Energy
2023-03-23,XOM,87.0,88.45,85.64,87.08,26392372,Energy
2023-03-24,XOM,84.24,85.93,82.97,84.65,19794212,Energy
2023-03-27,XOM,83.91,84.85,83.25,84.19,26618540,Energy
2023-03-28,XOM,81.71,82.43,81.01,81.73,19203630,Energy
2023-03-29,XOM,80.35,81.45,79.07,80.17,20498550,Energy
2023-03-30,XOM,79.49,80.61,78.12,79.23,16851053,Energy
2023-03-31,XOM,75.44,76.75,74.26,75.57,17288809,Energy
2023-04-03,XOM,76.92,78.15,75.91,77.13,28048971,Energy
2023-04-04,XOM,77.02,77.77,76.59,77.33,23423340,Energy
2023-04-05,XOM,79.39,80.49,78.11,79.21,19392615,Energy
2023-04-06,XOM,79.86,81.27,78.1,79.5,23085205,Energy
2023-04-07,XOM,82.6,83.96,81.23,82.58,16469792,Energy
2023-04-10,XOM,83.01,84.17,82.19,83.35,30628738,Energy
2023-04-11,XOM,82.7,83.4,81.89,82.59,19778914,Energy
2023-04-12,XOM,84.23,85.72,82.98,84.47,27493159,Energy
2023-04-13,XOM,83.78,84.34,82.89,83.45,28342494,Energy
2023-04-14,XOM,85.98,87.66,84.67,86.35,18611963,Energy
2023-04-17,XOM,86.08,87.96,84.54,86.41,17801354,Energy
2023-04-18,XOM,85.45,86.77,84.33,85.64,18819965,Energy
2023-04-19,XOM,88.6,89.92,87.39,88.71,17564622,Energy
2023-04-20,XOM,85.74,86.96,84.62,85.84,26711558,Energy
2023-04-21,XOM,87.28,87.85,86.6,87.17,22121997,Energy
2023-04-24,XOM,86.66,87.85,85.7,86.89,15868560,Energy
2023-04-25,XOM,91.5,93.28,89.88,91.66,25888802,Energy
2023-04-26,XOM,91.15,92.9,89.34,91.09,21516062,Energy
2023-04-27,XOM,95.12,95.98,93.86,94.71,25903982,Energy
2023-04-28,XOM,95.11,96.61,93.69,95.18,28413750,Energy
2023-05-01,XOM,99.77,101.56,98.2,99.99,24633511,Energy
2023-05-02,XOM,96.15,97.74,95.05,96.63,27837400,Energy
2023-05-03,XOM,95.53,96.18,94.87,95.52,20577883,Energy
2023-05-04,XOM,95.73,96.72,94.76,95.75,30754155,Energy
2023-05-05,XOM,96.47,97.86,95.4,96.78,24849537,Energy
2023-05-08,XOM,98.37,99.6,97.53,98.76,16172682,Energy
2023-05-09,XOM,96.91,97.5,96.39,96.98,21971577,Energy
2023-05-10,XOM,93.03,93.75,92.05,92.77,17390767,Energy
2023-05-11,XOM,94.26,96.03,92.42,94.18,15825292,Energy
2023-05-12,XOM,91.96,93.93,90.17,92.14,22329614,Energy
2023-05-15,XOM,93.84,94.71,92.76,93.63,22879475,Energy
2023-05-16,XOM,91.2,92.2,90.56,91.56,26570781,Energy
2023-05-17,XOM,89.79,90.89,89.02,90.12,23091184,Energy
2023-05-18,XOM,87.1,88.78,85.62,87.29,19657046,Energy
2023-05-19,XOM,88.6,90.47,87.05,88.91,24897604,Energy
2023-05-22,XOM,90.16,91.9,88.11,89.85,16351954,Energy
2023-05-23,XOM,89.66,90.86,88.78,89.98,30018305,Energy
2023-05-24,XOM,90.92,92.96,89.12,91.16,25713365,Energy
2023-05-25,XOM,91.67,93.53,90.05,91.91,18290281,Energy
2023-05-26,XOM,93.24,93.8,92.76,93.32,29251336,Energy
2023-05-29,XOM,91.39,93.43,89.7,91.73,18547028,Energy
2023-05-30,XOM,91.66,92.68,90.38,91.4,24822512,Energy
2023-05-31,XOM,93.95,95.14,92.67,93.86,16881475,Energy
2023-06-01,XOM,94.78,95.93,93.17,94.32,16762070,Energy
2023-06-02,XOM,93.85,95.24,92.65,94.04,23714664,Energy
2023-06-05,XOM,91.6,92.85,90.28,91.53,28524015,Energy
2023-06-06,XOM,89.36,90.33,88.38,89.35,15568297,Energy
2023-06-07,XOM,88.16,89.86,86.68,88.37,27974947,Energy
2023-06-08,XOM,87.54,88.76,86.75,87.97,17784402,Energy
2023-06-09,XOM,88.05,89.96,86.31,88.21,17075888,Energy
2023-06-12,XOM,88.26,89.03,87.66,88.43,15979733,Energy
2023-06-13,XOM,90.51,91.92,89.36,90.77,23397383,Energy
2023-06-14,XOM,87.09,87.77,86.47,87.15,24607919,Energy
2023-06-15,XOM,85.45,86.05,84.94,85.54,20058866,Energy
2023-06-16,XOM,86.27,87.01,85.44,86.18,24463546,Energy
2023-06-19,XOM,82.13,83.6,80.94,82.41,19799922,Energy
2023-06-20,XOM,82.14,82.81,81.44,82.11,22500411,Energy
2023-06-21,XOM,84.12,84.96,83.05,83.88,16847195,Energy
2023-06-22,XOM,83.28,85.24,81.65,83.6,27305290,Energy
2023-06-23,XOM,84.72,85.61,83.52,84.41,16542217,Energy
2023-06-26,XOM,83.77,84.8,82.88,83.91,30694618,Energy
2023-06-27,XOM,82.55,84.45,80.92,82.81,25101183,Energy
2023-06-28,XOM,82.25,83.62,81.18,82.54,17983807,Energy
2023-06-29,XOM,81.89,83.56,80.27,81.93,17337339,Energy
2023-06-30,XOM,81.88,82.74,81.21,82.07,23268125,Energy
2023-07-03,XOM,81.97,82.83,81.15,82.01,17964093,Energy
2023-07-04,XOM,83.27,84.46,82.45,83.63,29101538,Energy
2023-07-05,XOM,85.45,86.13,84.55,85.23,20783097,Energy
2023-07-06,XOM,83.46,84.64,82.45,83.63,26125195,Energy
2023-07-07,XOM,86.69,88.42,85.16,86.88,19130151,Energy
2023-07-10,XOM,85.8,87.37,84.49,86.06,25253532,Energy
2023-07-11,XOM,88.36,88.93,87.68,88.25,23306463,Energy
2023-07-12,XOM,87.1,87.68,86.39,86.97,22276980,Energy
2023-07-13,XOM,85.32,86.16,84.62,85.45,22978372,Energy
2023-07-14,XOM,85.45,85.99,84.52,85.06,25649657,Energy
2023-07-17,XOM,86.89,87.46,86.04,86.61,20367345,Energy
2023-07-18,XOM,86.29,87.69,85.09,86.48,26694451,Energy
2023-07-19,XOM,85.68,87.04,84.28,85.64,19110254,Energy
2023-07-20,XOM,86.75,87.61,85.99,86.85,17633187,Energy
2023-07-21,XOM,84.1,84.95,83.11,83.95,28195017,Energy
2023-07-24,XOM,84.98,86.06,84.13,85.21,28222695,Energy
2023-07-25,XOM,84.44,86.07,82.89,84.52,15814323,Energy
2023-07-26,XOM,84.38,85.68,82.84,84.14,15677573,Energy
2023-07-27,XOM,85.82,87.02,84.55,85.74,21232101,Energy
2023-07-28,XOM,85.9,87.36,84.5,85.96,25822349,Energy
2023-07-31,XOM,87.85,89.19,86.73,88.07,24740113,Energy
2023-08-01,XOM,85.84,87.22,84.07,85.44,21253677,Energy
2023-08-02,XOM,87.54,88.06,86.59,87.11,25006622,Energy
2023-08-03,XOM,84.43,86.4,82.81,84.77,20667321,Energy
2023-08-04,XOM,83.41,83.99,82.55,83.13,28957278,Energy
2023-08-07,XOM,82.97,84.27,81.93,83.23,17357632,Energy
2023-08-08,XOM,83.38,84.53,82.22,83.37,26099752,Energy
2023-08-09,XOM,81.0,81.86,80.22,81.08,15728960,Energy
2023-08-10,XOM,80.79,81.99,79.65,80.85,29564375,Energy
2023-08-11,XOM,81.18,82.45,79.99,81.26,19459273,Energy
2023-08-14,XOM,82.31,84.25,80.78,82.71,20434451,Energy
2023-08-15,XOM,82.98,84.57,81.26,82.85,23603873,Energy
2023-08-16,XOM,84.61,85.29,83.65,84.33,18544665,Energy
2023-08-17,XOM,85.75,86.77,85.0,86.02,17835501,Energy
2023-08-18,XOM,87.24,88.92,85.47,87.15,25222691,Energy
2023-08-21,XOM,87.08,89.01,85.4,87.32,15491130,Energy
2023-08-22,XOM,84.79,85.98,83.59,84.78,22755815,Energy
2023-08-23,XOM,87.15,87.71,86.63,87.19,19828417,Energy
2023-08-24,XOM,86.12,87.15,85.33,86.36,20520936,Energy
2023-08-25,XOM,81.69,82.69,80.85,81.85,30472791,Energy
2023-08-28,XOM,82.88,84.45,81.25,82.82,30508244,Energy
2023-08-29,XOM,82.77,84.54,81.13,82.89,22255888,Energy
2023-08-30,XOM,81.66,83.24,79.99,81.57,18679107,Energy
2023-08-31,XOM,79.78,81.25,78.56,80.02,20626109,Energy
2023-09-01,XOM,82.2,83.1,81.51,82.41,15471695,Energy
2023-09-04,XOM,85.58,87.31,84.02,85.75,16730165,Energy
2023-09-05,XOM,85.6,86.14,85.01,85.55,30690976,Energy
2023-09-06,XOM,86.57,87.54,85.95,86.92,22149879,Energy
2023-09-07,XOM,86.39,87.73,85.23,86.57,20058840,Energy
2023-09-08,XOM,90.52,91.72,89.49,90.69,29496106,Energy
2023-09-11,XOM,91.17,91.92,90.66,91.41,27851713,Energy
2023-09-12,XOM,95.31,97.36,93.64,95.68,30395957,Energy
2023-09-13,XOM,95.03,96.72,93.57,95.25,22422983,Energy
2023-09-14,XOM,96.01,97.26,95.1,96.35,19884142,Energy
2023-09-15,XOM,98.09,99.43,96.43,97.77,20998347,Energy
2023-09-18,XOM,97.03,98.05,96.04,97.06,25326156,Energy
2023-09-19,XOM,95.83,97.56,94.27,96.0,24429828,Energy
2023-09-20,XOM,93.74,94.76,92.53,93.54,17935993,Energy
2023-09-21,XOM,94.34,95.25,93.5,94.41,29096987,Energy
2023-09-22,XOM,96.15,97.46,94.4,95.7,16990476,Energy
2023-09-25,XOM,95.2,96.41,94.07,95.28,24643175,Energy
2023-09-26,XOM,94.93,96.56,92.98,94.61,25720996,Energy
2023-09-27,XOM,96.22,97.63,94.39,95.79,21308785,Energy
2023-09-28,XOM,96.17,97.85,94.09,95.77,22969704,Energy
2023-09-29,XOM,99.1,100.8,97.52,99.22,17846736,Energy
2023-10-02,XOM,98.73,100.4,97.37,99.03,22447026,Energy
2023-10-03,XOM,100.34,102.58,98.52,100.76,15868599,Energy
2023-10-04,XOM,103.78,105.43,102.32,103.96,21836240,Energy
2023-10-05,XOM,104.87,106.48,103.71,105.31,15454923,Energy
2023-10-06,XOM,104.59,106.83,102.66,104.89,21961616,Energy
2023-10-09,XOM,106.89,108.98,104.45,106.54,17062135,Energy
2023-10-10,XOM,108.09,109.45,106.48,107.84,26155248,Energy
2023-10-11,XOM,108.94,110.78,107.15,108.99,18109213,Energy
2023-10-12,XOM,109.54,110.85,108.07,109.38,24772318,Energy
2023-10-13,XOM,106.94,108.06,106.29,107.41,30264970,Energy
2023-10-16,XOM,110.83,111.87,110.02,111.06,27221571,Energy
2023-10-17,XOM,112.66,114.28,111.4,113.02,22595378,Energy
2023-10-18,XOM,113.66,115.25,112.12,113.71,29551769,Energy
2023-10-19,XOM,113.58,114.63,112.35,113.4,17129338,Energy
2023-10-20,XOM,114.74,115.99,113.21,114.46,18862180,Energy
2023-10-23,XOM,113.26,115.22,111.69,113.65,16981606,Energy
2023-10-24,XOM,113.69,115.15,112.03,113.49,17145852,Energy
2023-10-25,XOM,114.84,117.32,112.68,115.16,17247619,Energy
2023-10-26,XOM,114.7,116.01,113.78,115.08,16796389,Energy
2023-10-27,XOM,115.99,117.97,114.02,116.0,21383199,Energy
2023-10-30,XOM,117.58,120.0,115.32,117.73,17971379,Energy
2023-10-31,XOM,120.22,121.63,119.12,120.53,23080615,Energy
2023-11-01,XOM,122.03,123.17,120.87,122.01,25707118,Energy
2023-11-02,XOM,120.95,122.96,118.69,120.7,18566097,Energy
